 ime,la ,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV

2023-10-01 10:05:53.40,46.5707328,7.9522244,2340.657,-10.96,-39.19,12.62,1.014,1.105,0.18,254.37832,0.22025,3,20

2023-10-01 10:05:53.60,46.5707130,7.9521224,2338.154,-11.11,-39.05,12.63,1.012,1.104,0.19,254.11962,0.22257,3,20

2023-10-01 10:05:53.80,46.5706929,7.9520204,2335.632,-11.19,-39.08,12.54,1.010,1.101,0.16,254.02400,0.22622,3,21

2023-10-01 10:05:54.00,46.5706727,7.9519183,2333.097,-11.20,-39.22,12.78,1.007,1.098,0.13,254.05466,0.20000,3,21

2023-10-01 10:05:54.20,46.5706526,7.9518163,2330.540,-11.05,-39.09,12.64,1.004,1.096,0.13,254.21710,0.21033,3,21

2023-10-01 10:05:54.40,46.5706329,7.9517143,2328.013,-10.75,-39.14,12.52,1.002,1.094,0.17,254.63654,0.23694,3,21

2023-10-01 10:05:54.60,46.5706135,7.9516124,2325.496,-10.84,-39.04,12.64,1.001,1.094,0.23,254.48498,0.25495,3,21

2023-10-01 10:05:54.80,46.5705942,7.9515103,2322.962,-10.61,-39.18,12.70,1.002,1.094,0.23,254.84662,0.25647,3,21

2023-10-01 10:05:55.00,46.5705753,7.9514079,2320.425,-10.41,-39.16,12.77,1.000,1.092,0.17,255.11342,0.23932,3,21

2023-10-01 10:05:55.20,46.5705566,7.9513057,2317.861,-10.40,-39.28,12.72,1.000,1.091,0.22,255.17578,0.24435,3,21

2023-10-01 10:05:55.40,46.5705380,7.9512033,2315.301,-10.29,-39.20,12.83,0.999,1.090,0.21,255.29646,0.24275,3,22

2023-10-01 10:05:55.60,46.5705198,7.9511008,2312.717,-10.04,-39.38,13.05,1.000,1.090,0.23,255.69214,0.25424,3,22

2023-10-01 10:05:55.80,46.5705018,7.9509982,2310.102,-9.98,-39.38,12.95,1.001,1.091,0.28,255.77386,0.28608,3,22

2023-10-01 10:05:56.00,46.5704838,7.9508957,2307.489,-9.92,-39.26,13.02,1.001,1.091,0.18,255.81422,0.19794,3,21

2023-10-01 10:05:56.20,46.5704662,7.9507930,2304.912,-9.58,-39.39,12.66,1.002,1.090,0.19,256.32826,0.25929,3,20

2023-10-01 10:05:56.40,46.5704491,7.9506901,2302.322,-9.41,-39.58,12.98,1.002,1.090,0.18,256.62474,0.20854,3,21

2023-10-01 10:05:56.60,46.5704323,7.9505870,2299.715,-9.28,-39.48,13.02,1.002,1.090,0.21,256.77610,0.22879,3,21

2023-10-01 10:05:56.80,46.5704156,7.9504838,2297.107,-9.25,-39.54,13.12,1.004,1.090,0.26,256.82658,0.27674,3,22

2023-10-01 10:05:57.00,46.5703991,7.9503805,2294.516,-9.13,-39.51,12.96,1.004,1.089,0.17,256.98726,0.18828,3,22

2023-10-01 10:05:57.20,46.5703827,7.9502773,2291.930,-9.15,-39.61,12.84,1.004,1.089,0.22,256.99660,0.23951,3,22

2023-10-01 10:05:57.40,46.5703661,7.9501740,2289.368,-9.34,-39.49,12.82,1.005,1.089,0.21,256.69452,0.22805,3,22

2023-10-01 10:05:57.60,46.5703492,7.9500711,2286.824,-9.44,-39.48,12.60,1.006,1.090,0.23,256.55616,0.25459,3,22

2023-10-01 10:05:57.80,46.5703322,7.9499683,2284.308,-9.54,-39.36,12.45,1.006,1.090,0.20,256.37094,0.22182,3,22

2023-10-01 10:05:58.00,46.5703153,7.9498655,2281.821,-9.25,-39.52,12.36,1.006,1.089,0.18,256.83184,0.22469,3,22

2023-10-01 10:05:58.20,46.5702985,7.9497627,2279.363,-9.40,-39.33,12.10,1.005,1.088,0.17,256.56532,0.20635,3,21

2023-10-01 10:05:58.40,46.5702817,7.9496602,2276.921,-9.21,-39.40,12.05,1.003,1.086,0.16,256.84780,0.18541,3,21

2023-10-01 10:05:58.60,46.5702651,7.9495575,2274.510,-9.39,-39.27,12.06,1.004,1.086,0.23,256.55384,0.26217,3,22

2023-10-01 10:05:58.80,46.5702479,7.9494552,2272.116,-9.69,-39.15,11.89,1.004,1.086,0.23,256.09552,0.26864,3,22

2023-10-01 10:05:59.00,46.5702302,7.9493532,2269.753,-10.03,-38.96,11.76,1.003,1.085,0.17,255.57104,0.21638,3,21

2023-10-01 10:05:59.20,46.5702121,7.9492518,2267.406,-10.15,-38.83,11.67,1.003,1.085,0.22,255.35324,0.26310,3,22

2023-10-01 10:05:59.40,46.5701940,7.9491503,2265.076,-10.08,-38.87,11.83,1.003,1.084,0.20,255.46650,0.22406,3,20

2023-10-01 10:05:59.60,46.5701761,7.9490488,2262.731,-9.92,-38.89,11.64,1.003,1.084,0.21,255.68636,0.23616,3,21

2023-10-01 10:05:59.80,46.5701586,7.9489475,2260.419,-9.62,-38.77,11.63,1.003,1.085,0.24,256.06164,0.27618,3,20

2023-10-01 10:06:00.00,46.5701416,7.9488464,2258.128,-9.31,-38.74,11.17,1.002,1.082,0.15,256.48724,0.23158,3,20

2023-10-01 10:06:00.20,46.5701247,7.9487455,2255.918,-9.47,-38.61,10.93,1.001,1.081,0.17,256.22198,0.24251,3,20

2023-10-01 10:06:00.40,46.5701079,7.9486447,2253.731,-9.29,-38.66,10.87,1.000,1.080,0.21,256.48486,0.24208,3,21

2023-10-01 10:06:00.60,46.5700911,7.9485442,2251.567,-9.43,-38.48,10.73,1.001,1.081,0.25,256.23840,0.28975,3,21

2023-10-01 10:06:00.80,46.5700745,7.9484439,2249.446,-9.10,-38.43,10.42,1.001,1.080,0.18,256.67800,0.26645,3,21

2023-10-01 10:06:01.00,46.5700583,7.9483437,2247.341,-9.01,-38.39,10.57,1.000,1.078,0.17,256.78536,0.24563,3,21

2023-10-01 10:06:01.20,46.5700424,7.9482438,2245.252,-8.70,-38.18,10.35,1.000,1.077,0.21,257.16020,0.26431,3,21

2023-10-01 10:06:01.40,46.5700267,7.9481441,2243.143,-8.80,-38.21,10.70,1.001,1.077,0.22,257.02948,0.25200,3,22

2023-10-01 10:06:01.60,46.5700110,7.9480447,2240.979,-8.65,-37.97,10.94,1.001,1.078,0.27,257.16846,0.34778,3,22

2023-10-01 10:06:01.80,46.5699956,7.9479453,2238.851,-8.62,-38.15,10.49,1.002,1.079,0.21,257.26874,0.26389,3,22

2023-10-01 10:06:02.00,46.5699801,7.9478463,2236.721,-8.61,-37.82,10.72,1.002,1.078,0.20,257.17372,0.26491,3,21

2023-10-01 10:06:02.20,46.5699645,7.9477474,2234.574,-8.70,-37.94,10.77,1.001,1.077,0.18,257.08956,0.26336,3,21

2023-10-01 10:06:02.40,46.5699490,7.9476483,2232.469,-8.53,-37.79,10.72,0.999,1.074,0.14,257.27272,0.23312,3,22

2023-10-01 10:06:02.60,46.5699337,7.9475503,2230.363,-8.46,-37.58,10.26,0.998,1.074,0.22,257.31140,0.27535,3,23

2023-10-01 10:06:02.80,46.5699185,7.9474526,2228.310,-8.46,-37.54,10.27,0.999,1.075,0.23,257.29948,0.26408,3,23

2023-10-01 10:06:03.00,46.5699033,7.9473554,2226.220,-8.39,-37.34,10.41,0.997,1.072,0.15,257.32952,0.19338,3,22

2023-10-01 10:06:03.20,46.5698883,7.9472579,2224.067,-8.38,-37.39,11.09,0.996,1.072,0.22,257.36614,0.25978,3,22

2023-10-01 10:06:03.40,46.5698730,7.9471606,2221.805,-8.51,-37.23,11.52,0.995,1.071,0.19,257.13140,0.24077,3,22

2023-10-01 10:06:03.60,46.5698579,7.9470635,2219.474,-8.27,-37.29,11.74,0.995,1.072,0.23,257.49368,0.27871,3,23

2023-10-01 10:06:03.80,46.5698430,7.9469662,2217.116,-8.32,-37.37,11.84,0.996,1.072,0.21,257.45308,0.24243,3,23

2023-10-01 10:06:04.00,46.5698280,7.9468691,2214.770,-8.47,-37.09,11.66,0.996,1.073,0.24,257.13108,0.28909,3,23

2023-10-01 10:06:04.20,46.5698127,7.9467724,2212.434,-8.47,-37.11,11.73,0.996,1.073,0.21,257.14256,0.24160,3,22

2023-10-01 10:06:04.40,46.5697973,7.9466755,2210.093,-8.58,-37.13,11.82,0.994,1.070,0.14,256.98586,0.21440,3,22

2023-10-01 10:06:04.60,46.5697821,7.9465787,2207.738,-8.30,-37.17,11.66,0.993,1.070,0.23,257.41532,0.26900,3,23

2023-10-01 10:06:04.80,46.5697674,7.9464818,2205.395,-8.08,-37.26,11.62,0.993,1.071,0.23,257.75830,0.29743,3,23

2023-10-01 10:06:05.00,46.5697529,7.9463848,2203.094,-7.98,-37.10,11.42,0.993,1.069,0.17,257.85710,0.21908,3,23

2023-10-01 10:06:05.20,46.5697387,7.9462882,2200.812,-7.82,-37.02,11.37,0.995,1.072,0.42,258.07842,0.47642,3,20

2023-10-01 10:06:05.40,46.5697247,7.9461918,2198.574,-7.72,-37.03,10.96,1.003,1.076,0.40,258.22904,0.47483,3,20

2023-10-01 10:06:05.60,46.5697109,7.9460955,2196.412,-7.62,-36.90,10.64,1.010,1.082,0.43,258.33014,0.47865,3,20

2023-10-01 10:06:05.80,46.5696974,7.9459995,2194.319,-7.45,-36.69,10.43,1.018,1.088,0.41,258.51872,0.50957,3,20

2023-10-01 10:06:06.00,46.5696842,7.9459038,2192.234,-7.25,-36.58,10.52,1.025,1.094,0.35,258.79688,0.40412,3,19

2023-10-01 10:06:06.20,46.5696713,7.9458081,2190.168,-7.15,-36.61,10.36,1.031,1.098,0.32,258.94900,0.38605,3,19

2023-10-01 10:06:06.40,46.5696584,7.9457124,2188.115,-7.14,-36.60,10.33,1.035,1.102,0.33,258.96056,0.37033,3,20

2023-10-01 10:06:06.60,46.5696457,7.9456173,2186.053,-7.03,-36.33,10.38,1.041,1.108,0.39,259.05326,0.53828,3,20

2023-10-01 10:06:06.80,46.5696329,7.9455223,2183.980,-7.21,-36.26,10.62,1.045,1.110,0.21,258.74920,0.26239,3,20

2023-10-01 10:06:07.00,46.5696201,7.9454277,2181.834,-6.91,-36.32,10.72,1.043,1.108,0.17,259.23444,0.19670,3,20

2023-10-01 10:06:07.20,46.5696078,7.9453329,2179.689,-6.86,-36.32,10.87,1.044,1.109,0.24,259.29830,0.27404,3,20

2023-10-01 10:06:07.40,46.5695954,7.9452383,2177.513,-6.85,-36.19,10.86,1.045,1.109,0.22,259.28136,0.26246,3,21

2023-10-01 10:06:07.60,46.5695835,7.9451439,2175.325,-6.41,-36.23,10.88,1.045,1.110,0.23,259.97126,0.27726,3,21

2023-10-01 10:06:07.80,46.5695716,7.9450495,2173.110,-6.80,-36.09,11.23,1.046,1.111,0.24,259.32256,0.26994,3,21

2023-10-01 10:06:08.00,46.5695597,7.9449553,2170.759,-6.29,-36.35,11.90,1.045,1.111,0.18,260.18634,0.21211,3,20

2023-10-01 10:06:08.20,46.5695482,7.9448606,2168.346,-6.36,-36.30,12.13,1.044,1.110,0.18,260.06756,0.21751,3,21

2023-10-01 10:06:08.40,46.5695367,7.9447661,2165.874,-6.33,-36.43,12.22,1.044,1.109,0.18,260.14760,0.21586,3,21

2023-10-01 10:06:08.60,46.5695253,7.9446713,2163.435,-6.31,-36.21,12.07,1.042,1.108,0.20,260.11178,0.26336,3,22

2023-10-01 10:06:08.80,46.5695139,7.9445768,2161.027,-6.28,-36.12,12.02,1.041,1.107,0.21,260.13940,0.28545,3,22

2023-10-01 10:06:09.00,46.5695024,7.9444821,2158.652,-6.34,-36.32,11.87,1.039,1.104,0.14,260.10502,0.18653,3,22

2023-10-01 10:06:09.20,46.5694912,7.9443874,2156.299,-6.20,-36.32,11.59,1.038,1.104,0.24,260.31778,0.27949,3,22

2023-10-01 10:06:09.40,46.5694800,7.9442929,2153.998,-6.19,-36.14,11.39,1.038,1.104,0.22,260.28564,0.26014,3,22

2023-10-01 10:06:09.60,46.5694692,7.9441986,2151.755,-5.92,-36.08,11.11,1.038,1.104,0.23,260.68396,0.27958,3,23

2023-10-01 10:06:09.80,46.5694585,7.9441048,2149.515,-5.81,-35.92,11.15,1.036,1.102,0.17,260.80988,0.21317,3,23

2023-10-01 10:06:10.00,46.5694481,7.9440109,2147.287,-5.62,-35.96,11.14,1.034,1.100,0.16,261.11614,0.21434,3,23

2023-10-01 10:06:10.20,46.5694379,7.9439170,2145.011,-5.67,-36.04,11.61,1.032,1.099,0.17,261.06376,0.23249,3,23

2023-10-01 10:06:10.40,46.5694275,7.9438232,2142.681,-5.77,-35.89,11.65,1.029,1.097,0.16,260.86744,0.20586,3,23

2023-10-01 10:06:10.60,46.5694171,7.9437298,2140.382,-5.77,-35.75,11.35,1.029,1.096,0.23,260.83470,0.28458,3,23

2023-10-01 10:06:10.80,46.5694066,7.9436366,2138.109,-6.00,-35.72,11.43,1.029,1.097,0.22,260.45784,0.28387,3,23

2023-10-01 10:06:11.00,46.5693953,7.9435438,2135.859,-6.49,-35.45,11.07,1.028,1.096,0.18,259.62338,0.24201,3,23

2023-10-01 10:06:11.20,46.5693843,7.9434508,2133.667,-5.80,-35.84,10.85,1.027,1.096,0.22,260.80548,0.30407,3,23

2023-10-01 10:06:11.40,46.5693732,7.9433582,2131.487,-6.49,-35.30,10.85,1.026,1.096,0.18,259.57634,0.27342,3,23

2023-10-01 10:06:11.60,46.5693619,7.9432662,2129.380,-6.07,-35.30,10.12,1.025,1.095,0.19,260.24882,0.24919,3,23

2023-10-01 10:06:11.80,46.5693512,7.9431745,2127.367,-5.92,-35.04,10.07,1.025,1.096,0.25,260.41238,0.31136,3,23

2023-10-01 10:06:12.00,46.5693404,7.9430833,2125.371,-6.06,-34.86,10.00,1.026,1.098,0.22,260.13472,0.27905,3,23

2023-10-01 10:06:12.20,46.5693295,7.9429926,2123.366,-6.11,-34.83,10.05,1.024,1.098,0.21,260.05418,0.29048,3,23

2023-10-01 10:06:12.40,46.5693187,7.9429022,2121.329,-6.03,-34.71,10.18,1.023,1.098,0.21,260.14106,0.29104,3,23

2023-10-01 10:06:12.60,46.5693080,7.9428117,2119.315,-5.92,-34.69,10.12,1.024,1.100,0.28,260.31310,0.34018,3,23

2023-10-01 10:06:12.80,46.5692976,7.9427213,2117.283,-5.64,-34.61,10.26,1.025,1.102,0.23,260.73848,0.28590,3,23

2023-10-01 10:06:13.00,46.5692876,7.9426309,2115.250,-5.60,-34.63,10.34,1.025,1.102,0.22,260.81078,0.28883,3,23

2023-10-01 10:06:13.20,46.5692777,7.9425408,2113.167,-5.49,-34.49,10.46,1.025,1.103,0.23,260.96282,0.30411,3,23

2023-10-01 10:06:13.40,46.5692679,7.9424508,2111.079,-5.44,-34.40,10.61,1.025,1.104,0.23,261.01760,0.30103,3,23

2023-10-01 10:06:13.60,46.5692583,7.9423612,2108.964,-5.23,-34.30,10.61,1.026,1.107,0.29,261.32650,0.36857,3,23

2023-10-01 10:06:13.80,46.5692489,7.9422716,2106.824,-5.27,-34.46,10.70,1.028,1.109,0.23,261.30184,0.29255,3,23

2023-10-01 10:06:14.00,46.5692394,7.9421818,2104.682,-5.27,-34.32,10.86,1.028,1.110,0.21,261.26818,0.28103,3,22

2023-10-01 10:06:14.20,46.5692301,7.9420923,2102.505,-5.19,-34.27,11.01,1.028,1.111,0.23,261.38848,0.29349,3,23

2023-10-01 10:06:14.40,46.5692206,7.9420031,2100.311,-5.35,-34.09,10.93,1.027,1.110,0.21,261.07526,0.27210,3,22

2023-10-01 10:06:14.60,46.5692110,7.9419143,2098.103,-5.40,-34.03,11.18,1.027,1.111,0.22,260.98150,0.32922,3,23

2023-10-01 10:06:14.80,46.5692010,7.9418251,2095.884,-5.68,-34.26,11.26,1.026,1.112,0.23,260.58264,0.32939,3,23

2023-10-01 10:06:15.00,46.5691908,7.9417362,2093.571,-5.62,-34.18,11.44,1.024,1.109,0.18,260.66904,0.22992,3,23

2023-10-01 10:06:15.20,46.5691808,7.9416470,2091.288,-5.58,-34.14,11.53,1.025,1.111,0.28,260.72188,0.35769,3,23

2023-10-01 10:06:15.40,46.5691706,7.9415582,2088.959,-5.72,-33.92,11.70,1.027,1.113,0.24,260.43126,0.31739,3,23

2023-10-01 10:06:15.60,46.5691605,7.9414695,2086.605,-5.50,-34.06,11.88,1.028,1.114,0.24,260.82266,0.31855,3,23

2023-10-01 10:06:15.80,46.5691507,7.9413805,2084.227,-5.39,-34.13,11.93,1.028,1.114,0.20,261.02868,0.27327,3,23

2023-10-01 10:06:16.00,46.5691410,7.9412915,2081.800,-5.37,-34.12,12.25,1.026,1.113,0.19,261.05802,0.30933,3,23

2023-10-01 10:06:16.20,46.5691317,7.9412028,2079.301,-4.92,-34.12,12.41,1.024,1.111,0.18,261.79176,0.26274,3,23

2023-10-01 10:06:16.40,46.5691228,7.9411137,2076.782,-5.04,-34.17,12.75,1.024,1.110,0.22,261.60378,0.28656,3,23

2023-10-01 10:06:16.60,46.5691139,7.9410245,2074.204,-4.85,-34.26,12.99,1.025,1.112,0.27,261.94202,0.34716,3,23

2023-10-01 10:06:16.80,46.5691052,7.9409351,2071.573,-4.91,-34.37,13.11,1.025,1.112,0.21,261.87050,0.30095,3,23

2023-10-01 10:06:17.00,46.5690962,7.9408455,2068.984,-5.03,-34.31,12.80,1.027,1.115,0.37,261.66438,0.54166,3,23

2023-10-01 10:06:17.20,46.5690873,7.9407562,2066.468,-4.88,-34.17,12.42,1.029,1.115,0.18,261.87180,0.23815,3,23

2023-10-01 10:06:17.40,46.5690788,7.9406669,2064.015,-4.68,-34.22,12.25,1.028,1.115,0.17,262.21200,0.25471,3,23

2023-10-01 10:06:17.60,46.5690700,7.9405777,2061.601,-5.16,-34.17,11.92,1.028,1.116,0.20,261.41904,0.30855,3,23

2023-10-01 10:06:17.80,46.5690607,7.9404886,2059.210,-5.23,-34.11,12.04,1.028,1.117,0.19,261.28140,0.29796,3,23

2023-10-01 10:06:18.00,46.5690515,7.9403999,2056.823,-4.93,-34.16,11.82,1.025,1.116,0.17,261.79656,0.25474,3,22

2023-10-01 10:06:18.20,46.5690426,7.9403109,2054.466,-5.07,-34.01,11.82,1.024,1.116,0.20,261.51902,0.26878,3,20

2023-10-01 10:06:18.40,46.5690334,7.9402227,2052.101,-5.07,-33.99,11.69,1.021,1.114,0.16,261.52022,0.24053,3,23

2023-10-01 10:06:18.60,46.5690245,7.9401341,2049.735,-4.83,-34.01,11.76,1.020,1.113,0.22,261.91256,0.30800,3,23

2023-10-01 10:06:18.80,46.5690156,7.9400455,2047.372,-5.03,-34.05,11.71,1.019,1.112,0.20,261.59236,0.29009,3,23

2023-10-01 10:06:19.00,46.5690069,7.9399568,2044.974,-4.63,-34.13,12.04,1.019,1.113,0.26,262.27168,0.34984,3,23

2023-10-01 10:06:19.20,46.5689984,7.9398680,2042.565,-4.84,-33.98,12.03,1.020,1.114,0.22,261.89314,0.30248,3,23

2023-10-01 10:06:19.40,46.5689897,7.9397795,2040.152,-4.86,-33.99,12.04,1.017,1.111,0.16,261.87102,0.24078,3,23

2023-10-01 10:06:19.60,46.5689809,7.9396910,2037.687,-4.88,-33.95,12.45,1.016,1.112,0.25,261.82158,0.34447,3,23

2023-10-01 10:06:19.80,46.5689721,7.9396022,2035.184,-4.92,-34.18,12.55,1.017,1.113,0.24,261.81268,0.32430,3,23

2023-10-01 10:06:20.00,46.5689633,7.9395132,2032.626,-4.93,-34.24,12.78,1.016,1.112,0.19,261.80844,0.28524,3,23

2023-10-01 10:06:20.20,46.5689544,7.9394241,2030.087,-4.93,-34.14,12.57,1.013,1.110,0.15,261.78646,0.24493,3,23

2023-10-01 10:06:20.40,46.5689455,7.9393352,2027.517,-4.83,-34.21,12.78,1.010,1.107,0.15,261.96200,0.23409,3,23

2023-10-01 10:06:20.60,46.5689369,7.9392460,2024.931,-4.80,-34.22,13.08,1.010,1.107,0.24,262.00950,0.30867,3,23

2023-10-01 10:06:20.80,46.5689283,7.9391568,2022.299,-4.66,-34.14,13.19,1.010,1.107,0.24,262.22728,0.31797,3,23

2023-10-01 10:06:21.00,46.5689202,7.9390676,2019.591,-4.37,-34.34,13.65,1.010,1.107,0.21,262.73882,0.29925,3,23

2023-10-01 10:06:21.20,46.5689125,7.9389777,2016.816,-4.19,-34.56,14.03,1.010,1.108,0.29,263.07946,0.37028,3,23

2023-10-01 10:06:21.40,46.5689051,7.9388876,2014.014,-4.09,-34.49,14.07,1.012,1.109,0.24,263.24378,0.29917,3,23

2023-10-01 10:06:21.60,46.5688977,7.9387975,2011.207,-4.20,-34.58,14.07,1.014,1.111,0.26,263.08048,0.36055,3,23

2023-10-01 10:06:21.80,46.5688903,7.9387070,2008.401,-4.09,-34.80,13.90,1.015,1.111,0.19,263.29666,0.28734,3,23

2023-10-01 10:06:22.00,46.5688827,7.9386165,2005.548,-4.39,-34.84,14.12,1.012,1.107,0.16,262.82500,0.28430,3,23

2023-10-01 10:06:22.20,46.5688747,7.9385256,2002.682,-4.47,-34.86,14.42,1.011,1.105,0.20,262.68736,0.33875,3,23

2023-10-01 10:06:22.40,46.5688669,7.9384345,1999.762,-4.27,-35.01,14.67,1.010,1.103,0.18,263.05350,0.27763,3,23

2023-10-01 10:06:22.60,46.5688591,7.9383430,1996.809,-4.46,-35.19,14.73,1.010,1.103,0.24,262.77052,0.32653,3,23

2023-10-01 10:06:22.80,46.5688511,7.9382511,1993.848,-4.48,-35.21,14.86,1.012,1.104,0.25,262.74766,0.32034,3,23

2023-10-01 10:06:23.00,46.5688429,7.9381591,1990.877,-4.62,-35.29,14.88,1.013,1.105,0.23,262.54040,0.29703,3,23

2023-10-01 10:06:23.20,46.5688344,7.9380670,1987.884,-4.86,-35.41,14.92,1.013,1.105,0.24,262.19316,0.31225,3,23

2023-10-01 10:06:23.40,46.5688257,7.9379744,1984.875,-4.89,-35.55,15.01,1.012,1.103,0.16,262.17216,0.26627,3,23

2023-10-01 10:06:23.60,46.5688168,7.9378816,1981.857,-4.99,-35.68,15.07,1.012,1.103,0.25,262.03472,0.31125,3,24

2023-10-01 10:06:23.80,46.5688079,7.9377884,1978.853,-4.98,-35.81,15.02,1.013,1.104,0.25,262.08576,0.30867,3,24

2023-10-01 10:06:24.00,46.5687990,7.9376948,1975.906,-4.99,-35.90,14.56,1.014,1.106,0.23,262.08818,0.27360,3,21

2023-10-01 10:06:24.20,46.5687900,7.9376011,1973.061,-5.09,-35.88,14.11,1.015,1.107,0.23,261.93248,0.26140,3,21

2023-10-01 10:06:24.40,46.5687809,7.9375073,1970.273,-5.12,-35.98,13.91,1.016,1.107,0.23,261.89858,0.26020,3,21

2023-10-01 10:06:24.60,46.5687718,7.9374135,1967.514,-5.11,-35.97,13.78,1.017,1.109,0.24,261.91480,0.30837,3,21

2023-10-01 10:06:24.80,46.5687628,7.9373194,1964.805,-4.99,-36.07,13.50,1.018,1.111,0.23,262.12430,0.28291,3,21

2023-10-01 10:06:25.00,46.5687541,7.9372251,1962.124,-4.78,-36.17,13.41,1.019,1.113,0.24,262.47254,0.31316,3,21

2023-10-01 10:06:25.20,46.5687457,7.9371309,1959.464,-4.60,-36.14,13.15,1.020,1.114,0.23,262.74024,0.27775,3,21

2023-10-01 10:06:25.40,46.5687377,7.9370367,1956.878,-4.38,-36.13,12.79,1.021,1.116,0.23,263.09440,0.27455,3,21

2023-10-01 10:06:25.60,46.5687300,7.9369426,1954.319,-4.23,-36.11,12.70,1.022,1.118,0.27,263.32330,0.33378,3,20

2023-10-01 10:06:25.80,46.5687225,7.9368483,1951.776,-4.10,-36.16,12.75,1.023,1.120,0.21,263.52796,0.25280,3,20

2023-10-01 10:06:26.00,46.5687154,7.9367539,1949.234,-3.86,-36.24,12.76,1.023,1.121,0.21,263.92580,0.25341,3,20

2023-10-01 10:06:26.20,46.5687089,7.9366594,1946.678,-3.48,-36.16,12.83,1.023,1.122,0.23,264.50050,0.26335,3,20

2023-10-01 10:06:26.40,46.5687027,7.9365651,1944.106,-3.38,-36.14,12.97,1.023,1.122,0.21,264.66238,0.27350,3,21

2023-10-01 10:06:26.60,46.5686970,7.9364706,1941.487,-3.12,-36.21,13.35,1.023,1.124,0.24,265.07860,0.28610,3,21

2023-10-01 10:06:26.80,46.5686917,7.9363761,1938.770,-2.78,-36.22,13.74,1.025,1.126,0.25,265.61182,0.31493,3,21

2023-10-01 10:06:27.00,46.5686870,7.9362814,1935.980,-2.49,-36.34,14.15,1.026,1.128,0.24,266.07994,0.30167,3,20

2023-10-01 10:06:27.20,46.5686829,7.9361865,1933.133,-2.08,-36.35,14.35,1.027,1.129,0.24,266.72780,0.29942,3,20

2023-10-01 10:06:27.40,46.5686795,7.9360915,1930.163,-1.75,-36.58,15.14,1.029,1.133,0.36,267.25848,0.38367,3,21

2023-10-01 10:06:27.60,46.5686766,7.9359961,1927.082,-1.52,-36.49,15.67,1.035,1.139,0.46,267.61746,0.58037,3,21

2023-10-01 10:06:27.80,46.5686741,7.9359007,1923.906,-1.30,-36.61,16.08,1.044,1.147,0.43,267.97054,0.51027,3,21

2023-10-01 10:06:28.00,46.5686719,7.9358052,1920.632,-1.26,-36.59,16.61,1.053,1.155,0.45,268.03226,0.55261,3,20

2023-10-01 10:06:28.20,46.5686697,7.9357093,1917.271,-1.14,-36.87,16.96,1.064,1.165,0.54,268.23060,0.67733,3,19

2023-10-01 10:06:28.40,46.5686683,7.9356126,1913.919,-0.71,-37.09,16.98,1.070,1.166,0.21,268.89774,0.19626,3,19

2023-10-01 10:06:28.60,46.5686674,7.9355156,1910.563,-0.44,-37.12,16.96,1.072,1.167,0.24,269.32832,0.25816,3,20

2023-10-01 10:06:28.80,46.5686672,7.9354183,1907.238,0.12,-37.23,16.82,1.074,1.168,0.24,270.18016,0.24858,3,21

2023-10-01 10:06:29.00,46.5686678,7.9353209,1903.855,0.47,-37.55,16.96,1.076,1.168,0.24,270.72204,0.25093,3,23

2023-10-01 10:06:29.20,46.5686689,7.9352227,1900.481,0.71,-37.74,16.83,1.078,1.170,0.27,271.07644,0.28720,3,21

2023-10-01 10:06:29.40,46.5686702,7.9351242,1897.206,0.66,-37.78,16.08,1.081,1.172,0.25,270.99748,0.26067,3,22

2023-10-01 10:06:29.60,46.5686715,7.9350256,1894.034,0.86,-38.01,15.49,1.082,1.174,0.24,271.29048,0.27508,3,22

2023-10-01 10:06:29.80,46.5686730,7.9349264,1890.943,0.71,-38.24,15.29,1.083,1.175,0.25,271.06762,0.27507,3,23

2023-10-01 10:06:30.00,46.5686745,7.9348272,1887.824,1.09,-38.34,15.22,1.082,1.174,0.20,271.62652,0.22735,3,21

2023-10-01 10:06:30.20,46.5686765,7.9347281,1884.738,1.23,-38.21,14.97,1.079,1.171,0.20,271.85124,0.22369,3,21

2023-10-01 10:06:30.40,46.5686789,7.9346289,1881.714,1.49,-38.32,14.76,1.077,1.170,0.19,272.23416,0.23119,3,21

2023-10-01 10:06:30.60,46.5686817,7.9345291,1878.766,1.63,-38.41,14.47,1.076,1.170,0.23,272.42880,0.27816,3,22

2023-10-01 10:06:30.80,46.5686846,7.9344292,1875.846,1.57,-38.53,14.32,1.075,1.170,0.23,272.33202,0.27650,3,22

2023-10-01 10:06:31.00,46.5686876,7.9343290,1873.060,1.75,-38.40,13.63,1.075,1.171,0.26,272.60714,0.30387,3,22

2023-10-01 10:06:31.20,46.5686907,7.9342289,1870.317,1.74,-38.51,13.63,1.076,1.173,0.25,272.58716,0.28156,3,22

2023-10-01 10:06:31.40,46.5686939,7.9341283,1867.613,1.72,-38.50,13.49,1.078,1.174,0.24,272.55290,0.25656,3,19

