time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
2023-09-18 14:01:10.40,54.8478080,-1.4387568,2391.183,-29.89,63.06,-8.83,1.837,2.862,0.63,115.36304,0.26610,3,20
2023-09-18 14:01:10.60,54.8477541,-1.4385617,2392.939,-30.38,62.41,-8.94,1.839,2.858,0.63,115.95164,0.27453,3,20
2023-09-18 14:01:10.80,54.8476991,-1.4383679,2394.653,-30.88,62.10,-8.88,1.840,2.856,0.61,116.43739,0.34718,3,20
2023-09-18 14:01:11.00,54.8476428,-1.4381751,2396.305,-31.42,61.71,-8.78,1.840,2.853,0.58,116.98539,0.37859,3,20
2023-09-18 14:01:11.20,54.8475854,-1.4379835,2397.953,-32.01,61.21,-8.65,1.841,2.851,0.60,117.60620,0.38470,3,20
2023-09-18 14:01:11.40,54.8475270,-1.4377939,2399.623,-32.53,60.58,-8.76,1.842,2.848,0.56,118.23429,0.40078,3,20
2023-09-18 14:01:11.60,54.8474678,-1.4376052,2401.312,-32.94,60.49,-8.77,1.843,2.846,0.55,118.57043,0.39654,3,20
2023-09-18 14:01:11.80,54.8474077,-1.4374180,2403.060,-33.63,59.70,-8.89,1.846,2.848,0.56,119.39405,0.41465,3,20
2023-09-18 14:01:12.00,54.8473466,-1.4372330,2404.781,-34.13,59.12,-8.86,1.849,2.849,0.56,119.99939,0.40006,3,20
2023-09-18 14:01:12.20,54.8472847,-1.4370500,2406.522,-34.68,58.34,-8.83,1.851,2.851,0.55,120.73002,0.36504,3,20
2023-09-18 14:01:12.40,54.8472220,-1.4368690,2408.204,-35.14,57.87,-8.65,1.854,2.851,0.60,121.26888,0.33501,3,20
2023-09-18 14:01:12.60,54.8471584,-1.4366893,2409.902,-35.65,57.36,-8.75,1.858,2.851,0.59,121.86398,0.33058,3,20
2023-09-18 14:01:12.80,54.8470937,-1.4365109,2411.614,-36.35,56.95,-8.91,1.862,2.851,0.61,122.54849,0.35514,3,20
2023-09-18 14:01:13.00,54.8470279,-1.4363341,2413.318,-36.77,56.37,-8.72,1.867,2.854,0.66,123.11376,0.45507,3,20
2023-09-18 14:01:13.20,54.8469613,-1.4361589,2415.036,-37.32,55.90,-8.73,1.873,2.851,0.64,123.73024,0.41852,3,20
2023-09-18 14:01:13.40,54.8468940,-1.4359857,2416.752,-37.75,55.17,-8.69,1.879,2.847,0.58,124.37783,0.37682,3,20
2023-09-18 14:01:13.60,54.8468259,-1.4358145,2418.418,-38.24,54.61,-8.54,1.882,2.843,0.55,125.00099,0.37018,3,20
2023-09-18 14:01:13.80,54.8467568,-1.4356449,2420.059,-38.73,54.10,-8.40,1.883,2.836,0.52,125.59910,0.34959,3,20
2023-09-18 14:01:14.00,54.8466867,-1.4354772,2421.644,-39.19,53.44,-8.44,1.882,2.828,0.50,126.25572,0.33132,3,20
2023-09-18 14:01:14.20,54.8466159,-1.4353113,2423.302,-39.74,52.83,-8.44,1.881,2.821,0.50,126.95354,0.33508,3,20
2023-09-18 14:01:14.40,54.8465440,-1.4351478,2424.915,-40.24,52.23,-8.45,1.879,2.815,0.48,127.61096,0.34303,3,20
2023-09-18 14:01:14.60,54.8464716,-1.4349867,2426.636,-40.58,51.64,-8.59,1.878,2.810,0.49,128.16070,0.33238,3,20
2023-09-18 14:01:14.80,54.8463980,-1.4348269,2428.287,-41.30,51.26,-8.64,1.875,2.803,0.54,128.85684,0.30275,3,20
2023-09-18 14:01:15.00,54.8463240,-1.4346687,2429.951,-41.49,50.37,-8.62,1.873,2.795,0.53,129.47696,0.29264,3,20
2023-09-18 14:01:15.20,54.8462490,-1.4345128,2431.534,-42.14,49.71,-8.65,1.870,2.786,0.51,130.28774,0.27992,3,20
2023-09-18 14:01:15.40,54.8461728,-1.4343585,2433.151,-42.60,49.04,-8.63,1.865,2.773,0.49,130.97642,0.26497,3,20
2023-09-18 14:01:15.60,54.8460959,-1.4342064,2434.814,-43.11,48.34,-8.62,1.860,2.760,0.47,131.72617,0.27674,3,20
2023-09-18 14:01:15.80,54.8460180,-1.4340564,2436.441,-43.53,47.68,-8.53,1.855,2.754,0.46,132.39858,0.28044,3,20
2023-09-18 14:01:16.00,54.8459392,-1.4339090,2438.092,-43.99,47.00,-8.47,1.852,2.753,0.46,133.11049,0.31500,3,20
2023-09-18 14:01:16.20,54.8458596,-1.4337638,2439.671,-44.42,46.26,-8.28,1.848,2.752,0.46,133.83959,0.30993,3,20
2023-09-18 14:01:16.40,54.8457794,-1.4336207,2441.384,-44.80,45.51,-8.45,1.845,2.752,0.45,134.55124,0.34351,3,20
2023-09-18 14:01:16.60,54.8456982,-1.4334799,2443.022,-45.34,44.77,-8.33,1.843,2.754,0.46,135.35975,0.36062,3,20
2023-09-18 14:01:16.80,54.8456161,-1.4333408,2444.620,-45.65,44.25,-8.11,1.842,2.757,0.46,135.89241,0.36368,3,20
2023-09-18 14:01:17.00,54.8455331,-1.4332043,2446.204,-46.34,43.34,-8.23,1.841,2.761,0.50,136.91909,0.40187,3,20
2023-09-18 14:01:17.20,54.8454493,-1.4330700,2447.824,-46.84,42.86,-7.95,1.844,2.765,0.56,137.53891,0.42964,3,20
2023-09-18 14:01:17.40,54.8453649,-1.4329377,2449.455,-47.27,42.11,-7.88,1.846,2.767,0.51,138.30362,0.37726,3,20
2023-09-18 14:01:17.60,54.8452802,-1.4328083,2451.113,-47.25,41.29,-7.88,1.846,2.767,0.50,138.84989,0.36558,3,20
2023-09-18 14:01:17.80,54.8451951,-1.4326811,2452.722,-47.60,40.46,-8.02,1.846,2.766,0.51,139.63220,0.36359,3,20
2023-09-18 14:01:18.00,54.8451089,-1.4325570,2454.202,-48.10,39.71,-7.87,1.848,2.766,0.52,140.45578,0.36426,3,20
2023-09-18 14:01:18.20,54.8450221,-1.4324353,2455.737,-48.49,38.88,-7.97,1.850,2.766,0.52,141.27797,0.37028,3,20
2023-09-18 14:01:18.40,54.8449346,-1.4323158,2457.322,-48.87,38.17,-7.95,1.853,2.768,0.56,142.01292,0.39566,3,20
2023-09-18 14:01:18.60,54.8448462,-1.4321981,2458.922,-49.58,37.55,-7.93,1.857,2.771,0.61,142.86139,0.41072,3,20
2023-09-18 14:01:18.80,54.8447576,-1.4320830,2460.526,-49.41,36.58,-7.82,1.862,2.775,0.66,143.48647,0.40781,3,20
2023-09-18 14:01:19.00,54.8446684,-1.4319705,2462.040,-49.86,35.84,-7.72,1.867,2.778,0.64,144.29195,0.36653,3,20
2023-09-18 14:01:19.20,54.8445786,-1.4318604,2463.529,-50.06,34.94,-7.61,1.873,2.783,0.66,145.09038,0.38321,3,20
2023-09-18 14:01:19.40,54.8444883,-1.4317532,2464.995,-50.35,34.00,-7.53,1.881,2.792,0.73,145.96821,0.49012,3,20
2023-09-18 14:01:19.60,54.8443968,-1.4316488,2466.379,-51.01,33.13,-7.58,1.891,2.803,0.69,147.00021,0.48044,3,20
2023-09-18 14:01:19.80,54.8443042,-1.4315465,2467.635,-51.38,32.40,-7.01,1.900,2.817,0.70,147.76391,0.53154,3,20
2023-09-18 14:01:20.00,54.8442112,-1.4314464,2468.861,-51.69,31.71,-6.65,1.908,2.832,0.60,148.47746,0.47244,3,20
2023-09-18 14:01:20.20,54.8441179,-1.4313491,2470.169,-51.89,30.73,-6.74,1.914,2.849,0.59,149.37135,0.46518,3,20
2023-09-18 14:01:20.40,54.8440238,-1.4312545,2471.445,-52.37,29.94,-6.88,1.920,2.866,0.56,150.24423,0.47337,3,20
2023-09-18 14:01:20.60,54.8439294,-1.4311624,2472.773,-52.66,29.15,-6.78,1.927,2.883,0.60,151.03245,0.51092,3,20
2023-09-18 14:01:20.80,54.8438348,-1.4310729,2474.170,-52.62,28.33,-6.89,1.934,2.901,0.65,151.70226,0.53458,3,20
2023-09-18 14:01:21.00,54.8437397,-1.4309862,2475.495,-53.01,27.34,-6.85,1.942,2.920,0.65,152.71498,0.53725,3,20
2023-09-18 14:01:21.20,54.8436444,-1.4309028,2476.916,-53.09,26.30,-6.97,1.950,2.939,0.62,153.64448,0.53369,3,20
2023-09-18 14:01:21.40,54.8435491,-1.4308217,2478.393,-53.21,25.64,-6.87,1.957,2.958,0.57,154.27073,0.52092,3,20
2023-09-18 14:01:21.60,54.8434533,-1.4307429,2479.809,-53.46,24.68,-6.71,1.960,2.972,0.56,155.21407,0.49758,3,20
2023-09-18 14:01:21.80,54.8433561,-1.4306672,2480.991,-53.98,23.78,-6.81,1.962,2.981,0.56,156.22748,0.46442,3,20
2023-09-18 14:01:22.00,54.8432582,-1.4305943,2482.109,-54.22,23.08,-6.50,1.960,2.983,0.53,156.93990,0.42298,3,20
2023-09-18 14:01:22.20,54.8431600,-1.4305235,2483.269,-54.44,22.35,-6.40,1.957,2.983,0.52,157.67543,0.39347,3,20
2023-09-18 14:01:22.40,54.8430616,-1.4304553,2484.406,-54.54,21.39,-6.20,1.954,2.984,0.53,158.58059,0.39933,3,20
2023-09-18 14:01:22.60,54.8429631,-1.4303903,2485.692,-54.91,20.55,-6.28,1.954,2.987,0.58,159.48468,0.40559,3,20
2023-09-18 14:01:22.80,54.8428644,-1.4303278,2486.807,-54.65,19.69,-6.14,1.955,2.990,0.58,160.18127,0.45545,3,20
2023-09-18 14:01:23.00,54.8427657,-1.4302679,2487.903,-54.89,18.91,-5.90,1.957,2.996,0.60,160.98912,0.51283,3,20
2023-09-18 14:01:23.20,54.8426673,-1.4302098,2489.144,-54.94,18.45,-5.61,1.960,3.003,0.62,161.43305,0.55651,3,20
2023-09-18 14:01:23.40,54.8425683,-1.4301539,2490.218,-55.07,17.67,-5.47,1.965,3.010,0.62,162.21015,0.57316,3,20
2023-09-18 14:01:23.60,54.8424691,-1.4301012,2491.279,-55.26,16.75,-5.58,1.970,3.016,0.64,163.13641,0.58216,3,19
2023-09-18 14:01:23.80,54.8423692,-1.4300519,2492.276,-55.43,15.60,-5.86,1.974,3.020,0.62,164.28494,0.54812,3,19
2023-09-18 14:01:24.00,54.8422693,-1.4300050,2493.360,-55.51,14.81,-5.82,1.977,3.024,0.61,165.06151,0.49383,3,19
2023-09-18 14:01:24.20,54.8421694,-1.4299601,2494.448,-55.50,14.21,-5.58,1.979,3.028,0.62,165.64360,0.51509,3,19
2023-09-18 14:01:24.40,54.8420695,-1.4299179,2495.549,-55.49,13.37,-5.83,1.981,3.028,0.62,166.45202,0.52741,3,19
2023-09-18 14:01:24.60,54.8419698,-1.4298788,2496.853,-55.51,12.14,-6.10,1.984,3.029,0.59,167.66153,0.62156,3,19
2023-09-18 14:01:24.80,54.8418699,-1.4298419,2498.064,-55.52,11.78,-6.30,1.988,3.038,0.67,168.02177,0.67169,3,20
2023-09-18 14:01:25.00,54.8417699,-1.4298072,2499.130,-55.61,10.86,-6.27,1.989,3.022,0.43,168.94793,0.64052,3,19
2023-09-18 14:01:25.20,54.8416700,-1.4297753,2500.268,-55.37,9.87,-6.29,1.985,3.003,0.31,169.88972,0.56900,3,19
2023-09-18 14:01:25.40,54.8415703,-1.4297465,2501.479,-55.44,8.88,-6.56,1.981,2.983,0.39,170.89790,0.53582,3,19
2023-09-18 14:01:25.60,54.8414704,-1.4297199,2502.759,-55.39,8.21,-6.53,1.977,2.965,0.45,171.56820,0.52727,3,19
2023-09-18 14:01:25.80,54.8413711,-1.4296952,2503.982,-54.97,7.70,-6.41,1.978,2.955,0.61,172.02690,0.55344,3,19
2023-09-18 14:01:26.00,54.8412716,-1.4296728,2505.323,-55.46,6.73,-6.60,1.983,2.947,0.64,173.08560,0.65904,3,19
2023-09-18 14:01:26.20,54.8411721,-1.4296529,2506.657,-55.30,6.06,-6.69,1.992,2.945,0.75,173.75006,0.65606,3,20
2023-09-18 14:01:26.40,54.8410727,-1.4296352,2507.976,-55.18,5.42,-6.76,2.003,2.950,0.78,174.39514,0.71804,3,20
2023-09-18 14:01:26.60,54.8409735,-1.4296192,2509.336,-55.15,4.97,-6.94,2.016,2.957,0.77,174.85310,0.73096,3,20
2023-09-18 14:01:26.80,54.8408745,-1.4296055,2510.764,-54.98,4.15,-7.14,2.028,2.967,0.77,175.67952,0.68514,3,20
2023-09-18 14:01:27.00,54.8407760,-1.4295945,2512.165,-54.70,3.18,-7.30,2.038,2.978,0.75,176.66962,0.66765,3,20
2023-09-18 14:01:27.20,54.8406778,-1.4295859,2513.635,-54.50,2.55,-7.50,2.046,2.990,0.75,177.32441,0.62860,3,20
2023-09-18 14:01:27.40,54.8405800,-1.4295796,2515.073,-54.32,1.59,-7.54,2.049,2.996,0.64,178.32203,0.53496,3,20
2023-09-18 14:01:27.60,54.8404824,-1.4295759,2516.624,-54.26,0.73,-7.57,2.047,2.995,0.56,179.22661,0.51438,3,20
2023-09-18 14:01:27.80,54.8403849,-1.4295738,2518.237,-53.93,0.35,-7.92,2.043,2.987,0.42,179.62816,0.55216,3,20
2023-09-18 14:01:28.00,54.8402878,-1.4295717,2519.775,-53.70,-0.23,-7.80,2.033,2.980,0.40,180.24067,0.51713,3,20
2023-09-18 14:01:28.20,54.8401911,-1.4295720,2521.260,-53.66,-0.74,-7.81,2.026,2.974,0.47,180.78542,0.50982,3,20
2023-09-18 14:01:28.40,54.8400945,-1.4295745,2522.847,-53.43,-1.45,-7.96,2.018,2.956,0.41,181.55469,0.50531,3,20
2023-09-18 14:01:28.60,54.8399982,-1.4295793,2524.478,-53.28,-2.13,-8.29,2.010,2.921,0.32,182.28751,0.51250,3,20
2023-09-18 14:01:28.80,54.8399023,-1.4295859,2526.142,-52.88,-2.84,-8.42,2.001,2.887,0.35,183.07345,0.47050,3,20
2023-09-18 14:01:29.00,54.8398068,-1.4295946,2527.955,-52.82,-3.50,-8.52,1.993,2.858,0.46,183.79162,0.45157,3,20
2023-09-18 14:01:29.20,54.8397116,-1.4296059,2529.706,-52.65,-4.29,-8.59,1.988,2.834,0.51,184.65475,0.48067,3,20
2023-09-18 14:01:29.40,54.8396171,-1.4296194,2531.425,-52.31,-4.90,-8.64,1.987,2.814,0.65,185.35329,0.52153,3,20
2023-09-18 14:01:29.60,54.8395233,-1.4296349,2533.189,-52.05,-5.34,-8.66,1.989,2.798,0.67,185.85728,0.52354,3,20
2023-09-18 14:01:29.80,54.8394300,-1.4296521,2534.918,-51.73,-6.02,-8.82,1.992,2.782,0.63,186.63348,0.53154,3,20
2023-09-18 14:01:30.00,54.8393372,-1.4296714,2536.736,-51.36,-6.79,-8.97,1.995,2.768,0.64,187.53535,0.54597,3,20
2023-09-18 14:01:30.20,54.8392450,-1.4296930,2538.576,-51.10,-7.34,-9.07,1.998,2.755,0.61,188.17273,0.54937,3,20
2023-09-18 14:01:30.40,54.8391531,-1.4297167,2540.373,-50.99,-7.85,-8.95,2.001,2.752,0.59,188.75507,0.62207,3,20
2023-09-18 14:01:30.60,54.8390617,-1.4297420,2542.129,-50.68,-8.31,-8.81,2.004,2.755,0.57,189.31177,0.69446,3,20
2023-09-18 14:01:30.80,54.8389708,-1.4297696,2543.947,-50.28,-9.19,-9.12,2.007,2.758,0.52,190.36291,0.67312,3,20
2023-09-18 14:01:31.00,54.8388805,-1.4297990,2545.823,-50.01,-9.68,-9.03,2.007,2.758,0.49,190.95831,0.60905,3,20
2023-09-18 14:01:31.20,54.8387909,-1.4298305,2547.731,-49.55,-10.69,-9.45,2.004,2.756,0.46,192.17319,0.54592,3,20
2023-09-18 14:01:31.40,54.8387019,-1.4298641,2549.572,-49.23,-11.23,-9.51,1.999,2.756,0.47,192.85206,0.49449,3,20
2023-09-18 14:01:31.60,54.8386136,-1.4298999,2551.379,-48.69,-11.86,-9.46,1.991,2.752,0.42,193.69369,0.45982,3,20
2023-09-18 14:01:31.80,54.8385263,-1.4299379,2553.298,-48.36,-12.55,-9.58,1.983,2.753,0.51,194.55219,0.45404,3,20
2023-09-18 14:01:32.00,54.8384396,-1.4299777,2555.183,-48.09,-13.23,-9.61,1.978,2.758,0.55,195.38297,0.48874,3,20
2023-09-18 14:01:32.20,54.8383531,-1.4300188,2557.005,-47.97,-13.52,-9.35,1.975,2.766,0.58,195.73923,0.47291,3,20
2023-09-18 14:01:32.40,54.8382675,-1.4300622,2558.851,-47.35,-14.32,-9.47,1.972,2.775,0.55,196.82472,0.52448,3,20
2023-09-18 14:01:32.60,54.8381828,-1.4301080,2560.718,-46.86,-14.92,-9.67,1.969,2.783,0.53,197.65971,0.56355,3,20
2023-09-18 14:01:32.80,54.8380991,-1.4301560,2562.569,-46.43,-15.52,-9.62,1.963,2.788,0.49,198.48036,0.49729,3,20
2023-09-18 14:01:33.00,54.8380161,-1.4302053,2564.496,-45.93,-15.92,-9.78,1.957,2.792,0.44,199.11508,0.54453,3,20
2023-09-18 14:01:33.20,54.8379336,-1.4302559,2566.372,-45.61,-16.51,-9.67,1.951,2.795,0.45,199.89730,0.55763,3,20
2023-09-18 14:01:33.40,54.8378519,-1.4303088,2568.239,-45.16,-17.33,-9.80,1.943,2.798,0.44,201.00072,0.56150,3,20
2023-09-18 14:01:33.60,54.8377709,-1.4303634,2570.106,-44.75,-17.73,-9.62,1.941,2.802,0.48,201.61242,0.65493,3,20
2023-09-18 14:01:33.80,54.8376906,-1.4304194,2571.966,-44.45,-18.25,-9.60,1.939,2.807,0.51,202.32373,0.66518,3,20
2023-09-18 14:01:34.00,54.8376110,-1.4304770,2573.821,-44.18,-18.76,-9.38,1.941,2.813,0.54,203.00955,0.76605,3,20
2023-09-18 14:01:34.20,54.8375320,-1.4305362,2575.692,-43.61,-19.12,-9.44,1.943,2.816,0.51,203.67804,0.77085,3,20
2023-09-18 14:01:34.40,54.8374541,-1.4305973,2577.601,-42.97,-19.90,-9.63,1.945,2.817,0.52,204.84791,0.73432,3,20
2023-09-18 14:01:34.60,54.8373771,-1.4306599,2579.491,-42.68,-20.30,-9.64,1.945,2.816,0.48,205.43780,0.63748,3,20
2023-09-18 14:01:34.80,54.8373009,-1.4307241,2581.460,-42.10,-20.87,-9.56,1.943,2.814,0.44,206.36363,0.60076,3,20
2023-09-18 14:01:35.00,54.8372259,-1.4307903,2583.341,-41.59,-21.50,-9.53,1.941,2.814,0.49,207.32939,0.64452,3,20
2023-09-18 14:01:35.20,54.8371517,-1.4308584,2585.309,-41.18,-22.04,-9.66,1.939,2.817,0.51,208.14987,0.64011,3,20
2023-09-18 14:01:35.40,54.8370782,-1.4309278,2587.208,-40.71,-22.47,-9.58,1.938,2.820,0.52,208.89435,0.65840,3,20
2023-09-18 14:01:35.60,54.8370053,-1.4309986,2589.118,-40.38,-22.96,-9.43,1.937,2.824,0.52,209.62398,0.64310,3,20
2023-09-18 14:01:35.80,54.8369333,-1.4310711,2591.013,-39.94,-23.52,-9.49,1.935,2.825,0.51,210.49114,0.60240,3,20
2023-09-18 14:01:36.00,54.8368620,-1.4311449,2592.915,-39.44,-23.97,-9.48,1.933,2.826,0.51,211.28268,0.58480,3,20
2023-09-18 14:01:36.20,54.8367918,-1.4312202,2594.780,-38.83,-24.48,-9.29,1.931,2.827,0.50,212.22683,0.57265,3,20
2023-09-18 14:01:36.40,54.8367225,-1.4312970,2596.668,-38.37,-24.87,-9.42,1.928,2.827,0.51,212.94764,0.57078,3,20
2023-09-18 14:01:36.60,54.8366539,-1.4313753,2598.485,-38.02,-25.52,-9.26,1.926,2.829,0.52,213.86977,0.61247,3,20
2023-09-18 14:01:36.80,54.8365858,-1.4314551,2600.310,-37.68,-25.83,-9.11,1.925,2.833,0.53,214.42372,0.65919,3,20
2023-09-18 14:01:37.00,54.8365189,-1.4315364,2602.102,-36.83,-26.38,-9.07,1.926,2.837,0.54,215.60937,0.68175,3,20
2023-09-18 14:01:37.20,54.8364531,-1.4316193,2603.830,-36.25,-26.94,-8.95,1.924,2.841,0.52,216.62538,0.62513,3,20
2023-09-18 14:01:37.40,54.8363884,-1.4317037,2605.556,-35.74,-27.31,-8.71,1.925,2.849,0.59,217.39226,0.72721,3,20
2023-09-18 14:01:37.60,54.8363245,-1.4317896,2607.298,-35.30,-27.82,-8.73,1.929,2.860,0.61,218.23877,0.76879,3,20
2023-09-18 14:01:37.80,54.8362613,-1.4318770,2609.068,-34.93,-28.28,-8.82,1.932,2.868,0.57,218.99759,0.75227,3,20
2023-09-18 14:01:38.00,54.8361988,-1.4319657,2610.670,-34.41,-28.75,-8.52,1.937,2.882,0.58,219.87417,0.85072,3,20
2023-09-18 14:01:38.20,54.8361371,-1.4320556,2612.302,-34.02,-28.99,-8.47,1.942,2.895,0.52,220.43080,0.80534,3,20
2023-09-18 14:01:38.40,54.8360762,-1.4321468,2614.011,-33.60,-29.61,-8.36,1.945,2.906,0.50,221.38811,0.74813,3,20
2023-09-18 14:01:38.60,54.8360163,-1.4322390,2615.682,-33.10,-29.70,-8.34,1.946,2.914,0.51,221.90058,0.70913,3,20
2023-09-18 14:01:38.80,54.8359572,-1.4323318,2617.371,-32.69,-30.03,-8.19,1.947,2.917,0.52,222.57653,0.68949,3,20
2023-09-18 14:01:39.00,54.8358989,-1.4324261,2618.985,-32.15,-30.64,-8.11,1.946,2.919,0.52,223.62100,0.66636,3,20
2023-09-18 14:01:39.20,54.8358415,-1.4325219,2620.535,-31.69,-31.07,-7.98,1.945,2.920,0.54,224.42867,0.64397,3,20
2023-09-18 14:01:39.40,54.8357850,-1.4326193,2622.056,-30.97,-31.59,-7.82,1.946,2.922,0.56,225.56639,0.69075,3,20
2023-09-18 14:01:39.60,54.8357297,-1.4327186,2623.559,-30.42,-32.21,-7.74,1.946,2.919,0.53,226.63822,0.60252,3,20
2023-09-18 14:01:39.80,54.8356750,-1.4328195,2625.105,-30.08,-32.67,-7.62,1.946,2.919,0.54,227.36167,0.56749,3,20
2023-09-18 14:01:40.00,54.8356213,-1.4329214,2626.544,-29.60,-32.90,-7.32,1.945,2.920,0.55,228.02276,0.54740,3,20
2023-09-18 14:01:40.20,54.8355685,-1.4330244,2628.026,-29.32,-33.26,-7.33,1.944,2.921,0.54,228.60648,0.54690,3,20
2023-09-18 14:01:40.40,54.8355164,-1.4331282,2629.449,-28.82,-33.48,-7.35,1.943,2.923,0.57,229.27540,0.58424,3,20
2023-09-18 14:01:40.60,54.8354650,-1.4332329,2630.858,-28.48,-33.77,-7.11,1.943,2.924,0.58,229.86189,0.59342,3,20
2023-09-18 14:01:40.80,54.8354143,-1.4333386,2632.291,-27.94,-34.07,-7.02,1.943,2.920,0.61,230.64624,0.58335,3,20
2023-09-18 14:01:41.00,54.8353646,-1.4334455,2633.617,-27.59,-34.55,-6.94,1.944,2.918,0.63,231.38837,0.64021,3,20
2023-09-18 14:01:41.20,54.8353152,-1.4335536,2635.002,-27.29,-34.88,-6.79,1.944,2.912,0.62,231.95825,0.55913,3,20
2023-09-18 14:01:41.40,54.8352665,-1.4336623,2636.363,-26.86,-35.03,-6.81,1.942,2.902,0.59,232.51968,0.49045,3,20
2023-09-18 14:01:41.60,54.8352189,-1.4337717,2637.664,-26.38,-35.34,-6.72,1.939,2.892,0.57,233.25729,0.46879,3,20
2023-09-18 14:01:41.80,54.8351719,-1.4338823,2639.010,-26.00,-35.73,-6.75,1.935,2.887,0.52,233.96041,0.54833,3,20
2023-09-18 14:01:42.00,54.8351254,-1.4339937,2640.393,-25.62,-35.91,-6.74,1.933,2.889,0.54,234.48689,0.58780,3,20
2023-09-18 14:01:42.20,54.8350795,-1.4341058,2641.780,-25.35,-36.19,-6.76,1.932,2.893,0.55,234.99106,0.62042,3,20
2023-09-18 14:01:42.40,54.8350338,-1.4342187,2643.170,-25.26,-36.44,-6.68,1.932,2.898,0.60,235.26580,0.62161,3,20
2023-09-18 14:01:42.60,54.8349887,-1.4343323,2644.450,-24.85,-36.75,-6.63,1.933,2.903,0.59,235.93074,0.62297,3,20
2023-09-18 14:01:42.80,54.8349440,-1.4344471,2645.800,-24.69,-37.03,-6.58,1.934,2.909,0.59,236.30367,0.63611,3,20
2023-09-18 14:01:43.00,54.8348998,-1.4345623,2647.109,-24.37,-37.02,-6.36,1.936,2.915,0.59,236.64212,0.63709,3,20
2023-09-18 14:01:43.20,54.8348562,-1.4346782,2648.420,-24.10,-37.25,-6.42,1.937,2.921,0.57,237.09884,0.65029,3,20
2023-09-18 14:01:43.40,54.8348130,-1.4347947,2649.733,-23.92,-37.50,-6.44,1.938,2.928,0.57,237.46686,0.64624,3,20
2023-09-18 14:01:43.60,54.8347700,-1.4349117,2650.950,-23.77,-37.73,-6.36,1.938,2.934,0.55,237.79287,0.63264,3,20
2023-09-18 14:01:43.80,54.8347277,-1.4350292,2652.266,-23.25,-37.73,-6.27,1.938,2.940,0.54,238.36070,0.63676,3,20
2023-09-18 14:01:44.00,54.8346859,-1.4351472,2653.527,-23.10,-38.03,-6.32,1.938,2.946,0.54,238.72607,0.62224,3,20
2023-09-18 14:01:44.20,54.8346447,-1.4352657,2654.804,-22.73,-38.00,-6.31,1.938,2.953,0.55,239.10904,0.62735,3,20
2023-09-18 14:01:44.40,54.8346040,-1.4353852,2656.103,-22.68,-38.41,-6.41,1.938,2.959,0.56,239.43917,0.63237,3,20
2023-09-18 14:01:44.60,54.8345635,-1.4355054,2657.402,-22.41,-38.63,-6.37,1.939,2.965,0.57,239.88153,0.63914,3,20
2023-09-18 14:01:44.80,54.8345236,-1.4356260,2658.755,-22.16,-38.59,-6.44,1.940,2.969,0.57,240.13328,0.61701,3,20
2023-09-18 14:01:45.00,54.8344844,-1.4357469,2660.196,-21.74,-38.85,-6.57,1.940,2.971,0.58,240.77317,0.61093,3,20
2023-09-18 14:01:45.20,54.8344454,-1.4358688,2661.601,-21.68,-39.12,-6.67,1.940,2.973,0.57,241.00394,0.59498,3,20
2023-09-18 14:01:45.40,54.8344068,-1.4359907,2662.937,-21.35,-39.09,-6.55,1.941,2.975,0.60,241.36307,0.61700,3,20
2023-09-18 14:01:45.60,54.8343686,-1.4361133,2664.314,-21.13,-39.48,-6.58,1.942,2.978,0.60,241.84688,0.61796,3,20
2023-09-18 14:01:45.80,54.8343308,-1.4362361,2665.686,-20.94,-39.34,-6.60,1.944,2.979,0.58,241.97642,0.60778,3,20
2023-09-18 14:01:46.00,54.8342935,-1.4363593,2667.045,-20.68,-39.59,-6.56,1.945,2.976,0.59,242.42254,0.52647,3,20
2023-09-18 14:01:46.20,54.8342568,-1.4364829,2668.415,-20.20,-39.68,-6.66,1.945,2.972,0.59,243.02351,0.48360,3,20
2023-09-18 14:01:46.40,54.8342207,-1.4366067,2669.777,-20.08,-39.72,-6.67,1.945,2.968,0.58,243.18381,0.43257,3,20
2023-09-18 14:01:46.60,54.8341852,-1.4367311,2671.167,-19.70,-40.00,-6.84,1.946,2.964,0.59,243.78503,0.39104,3,20
2023-09-18 14:01:46.80,54.8341501,-1.4368562,2672.637,-19.44,-40.22,-6.79,1.947,2.961,0.59,244.20414,0.47820,3,20
2023-09-18 14:01:47.00,54.8341152,-1.4369822,2674.050,-19.32,-40.54,-6.64,1.950,2.961,0.64,244.51837,0.57772,3,20
2023-09-18 14:01:47.20,54.8340805,-1.4371093,2675.527,-19.04,-40.86,-6.71,1.954,2.961,0.65,245.01713,0.57835,3,20
2023-09-18 14:01:47.40,54.8340466,-1.4372368,2677.070,-18.53,-40.86,-6.95,1.959,2.961,0.67,245.60145,0.48600,3,20
2023-09-18 14:01:47.60,54.8340135,-1.4373642,2678.591,-18.40,-40.84,-6.99,1.964,2.964,0.69,245.75404,0.49566,3,19
2023-09-18 14:01:47.80,54.8339811,-1.4374921,2680.059,-17.98,-41.03,-7.10,1.969,2.965,0.71,246.33795,0.46122,3,19
2023-09-18 14:01:48.00,54.8339496,-1.4376203,2681.561,-17.51,-41.10,-7.42,1.974,2.967,0.70,246.92293,0.53418,3,19
